id,created_at,client_id,channel,topic,priority,agent_id,first_reply_at,resolved_at,status,reopened,csat
t002682,06.05.2025 05:40,u00707,почта,доступ и пароли,1,a12,2025-05-06 05:41:06,2025-05-06 06:23:02,решено,0,
t005786,2025-04-06 11:54:00,u01263,почта,техническая проблема,2,a03,2025-04-06 12:33:28,2025-04-06 17:38:22,решено,0,
t000334,2025-05-02 15:44:00,u03023,телефон,прочее,1,a16,,,новое,0,
t001670,2025-05-07 07:53:00,u02255,чат,техническая проблема,1,a18,2025-05-07 07:55:12,2025-05-07 22:03:20,решено,0,
t004331,18.02.2025 09:58,u03673,чат,расписание и посещаемость,2,a01,2025-02-18 10:53:59,2025-02-18 13:18:54,решено,0,5
t003627,2025-03-16 01:58:00,u08492,чат,доступ и пароли,2,a04,2025-03-16 02:53:39,2025-03-16 03:21:13,решено,0,
t005671,2025-02-12 11:39:00,u08453,форма,доступ и пароли,2,a14,2025-02-12 13:06:24,2025-02-12 14:24:38,решено,0,
t004719,2025-04-19 03:45:00,u06512,почта,оплата и документы,2,a18,2025-04-19 03:56:57,2025-04-19 04:28:12,решено,0,
t001095,2025-04-05 08:00:00,u02452,телефон,расписание и посещаемость,1,a07,2025-04-05 08:08:07,2025-04-05 11:46:43,решено,0,
t000853,2025-01-04 16:47:00,u01270,телефон,расписание и посещаемость,2,a07,2025-01-04 17:07:40,2025-01-04 19:51:51,решено,1,
t001119,08.02.2025 08:26,u08177,почта,оплата и документы,1,a15,2025-02-08 10:00:26,2025-02-08 13:16:29,решено,0,
t005546,2025-02-07 15:59:00,u05280,чат,NULL,3,a10,2025-02-07 16:08:47,2025-02-08 03:33:34,решено,0,
t005100,2025-02-25 10:28:00,u04582,чат,доступ и пароли,1,a05,2025-02-25 11:39:22,2025-02-25 13:53:57,решено,0,5
t001504,2025-03-04 01:21:00,u07776,чат,доступ и пароли,2,a05,2025-03-04 02:48:58,2025-03-04 03:32:46,решено,0,1
t002805,19.05.2025 10:03,u05925,почта,доступ и пароли,3,a12,2025-05-19 11:04:47,2025-05-19 12:32:50,решено,0,
t000710,2025-02-25 05:47:00,u03583,форма,техническая проблема,1,a06,2025-02-25 06:59:51,2025-02-25 14:03:19,решено,0,
t005369,2025-05-19 09:03:00,u06346,чат,расписание и посещаемость,3,a06,2025-05-19 09:17:35,2025-05-19 11:34:08,решено,0,
t004137,25.05.2025 06:52,u02838,чат,расписание и посещаемость,1,a07,2025-05-25 07:26:31,2025-05-25 09:54:46,решено,0,5
t002257,2025-01-14 05:04:00,u07614,чат,доступ и пароли,3,a10,2025-01-14 05:07:50,2025-01-14 06:35:45,решено,0,
t004387,2025-02-25 08:12:00,u02240,телефон,доступ и пароли,2,a07,2025-02-25 08:20:42,2025-02-25 10:02:04,решено,1,
t000348,2025-04-10 10:07:00,u01545,чат,доступ и пароли,1,a01,2025-04-10 10:56:46,2025-04-10 11:00:23,решено,0,
t001547,2025-03-18 11:08:00,u04579,телефон,оплата и документы,1,a03,2025-03-18 11:58:41,2025-03-19 04:43:02,решено,0,2
t005718,2025-01-07 03:06:00,u05929,чат,оплата и документы,2,a12,2025-01-07 04:50:22,2025-01-07 15:04:14,решено,0,5
t004589,2025-04-03 01:58:00,u06969,форма,оплата и документы,2,a11,2025-04-03 02:55:45,2025-04-03 04:53:20,решено,0,
t003456,2025-05-19 03:11:00,u03076,телефон,оплата и документы,2,a09,2025-05-19 03:41:10,2025-05-19 12:58:05,решено,0,
t003400,2025-02-19 12:58:00,u00274,чат,техническая проблема,2,a09,2025-02-19 14:09:51,2025-02-20 05:41:27,решено,0,
t002198,2025-05-05 04:30:00,u01932,чат,техническая проблема,1,a10,2025-05-05 04:33:58,2025-05-05 10:49:31,решено,0,
t003239,2025-03-07 02:26:00,u07423,чат,прочее,3,a05,2025-03-07 03:42:22,2025-03-07 12:16:45,решено,1,
t002446,2025-06-24 11:08:00,u05766,форма,прочее,2,a11,2025-06-24 11:09:13,2025-06-24 15:37:18,решено,0,
t000339,06.05.2025 13:12,u07481,телефон,расписание и посещаемость,3,a16,2025-05-06 13:35:03,2025-05-06 18:00:29,решено,0,4
t002271,23.01.2025 03:47,u04938,чат,техническая проблема,1,a10,2025-01-23 05:36:31,2025-01-23 16:40:48,решено,0,5
t000055,2025-05-25 08:00:00,u04702,форма,оплата и документы,3,a02,2025-05-25 08:07:11,2025-05-24 08:11:53,решено,0,
t004500,25.01.2025 09:38,u05294,чат,,3,a11,2025-01-25 10:00:20,2025-01-25 11:18:46,решено,0,
t001819,17.03.2025 04:11,u04571,телефон,доступ и пароли,2,a06,2025-03-17 04:20:45,2025-03-17 06:28:20,решено,1,4
t003410,2025-01-23 06:37:00,u05077,почта,расписание и посещаемость,1,a07,2025-01-23 07:24:51,2025-01-23 13:55:06,решено,0,
t003022,14.02.2025 08:25,u01181,чат,расписание и посещаемость,2,a12,2025-02-14 09:36:51,2025-02-13 08:44:36,решено,0,5
t002778,24.05.2025 07:50,u02880,телефон,прочее,3,a08,2025-05-24 08:01:17,2025-05-24 15:49:32,решено,0,
t005259,2025-01-26 15:47:00,u01041,чат,доступ и пароли,1,a10,2025-01-26 15:55:54,2025-01-26 17:32:56,решено,0,4
t000085,2025-02-15 04:03:00,u08701,чат,NULL,1,a10,2025-02-15 05:08:32,2025-02-15 06:42:34,решено,1,
t000636,2025-05-23 11:58:00,u00763,почта,оплата и документы,2,a17,2025-05-23 12:56:25,2025-05-23 14:13:03,решено,0,5
t005061,10.02.2025 10:46,u06417,форма,расписание и посещаемость,2,a12,2025-02-10 12:06:46,2025-02-10 16:31:17,решено,0,
t000508,2025-01-04 11:26:00,u02574,чат,доступ и пароли,2,a03,2025-01-04 11:34:18,2025-01-04 13:18:17,решено,0,5
t005216,2025-03-03 06:59:00,u04701,чат,техническая проблема,1,a09,2025-03-03 08:43:38,2025-03-03 17:17:50,решено,0,
t001687,2025-05-21 08:07:00,u01220,почта,оплата и документы,2,a16,2025-05-21 08:30:31,2025-05-21 13:28:18,решено,0,
t004979,20.06.2025 06:34,u03078,чат,расписание и посещаемость,2,a02,2025-06-20 06:58:21,2025-06-20 14:25:58,решено,0,
t001377,2025-05-20 19:00:00,u03928,почта,расписание и посещаемость,2,a01,2025-05-20 19:09:15,,в работе,0,
t000059,2025-06-01 08:17:00,u05882,почта,доступ и пароли,1,a17,2025-06-01 09:02:17,2025-06-01 09:58:35,решено,1,
t005734,03.01.2025 03:32,u04292,чат,доступ и пароли,3,a03,2025-01-03 05:11:00,2025-01-03 06:25:01,решено,0,
t003257,03.03.2025 10:25,u00435,форма,доступ и пароли,3,a08,2025-03-03 12:00:05,2025-03-03 13:06:04,решено,0,1
t001694,2025-06-11 03:43:00,u03704,почта,техническая проблема,1,a05,2025-06-11 04:05:15,2025-06-11 09:04:15,решено,0,
t001509,2025-03-06 12:03:00,u00402,чат,доступ и пароли,2,a05,2025-03-06 13:48:51,2025-03-06 15:07:24,решено,0,
t003241,2025-06-03 20:25:00,u03590,почта,доступ и пароли,2,a08,2025-06-03 20:33:00,2025-06-03 20:57:58,решено,0,5
t002737,2025-03-10 02:45:00,u04293,почта,доступ и пароли,2,a05,2025-03-10 04:24:49,2025-03-10 04:39:34,решено,1,
t003688,2025-04-04 04:18:00,u04800,почта,NULL,3,a12,2025-04-04 05:01:04,2025-04-04 05:05:45,решено,0,2
t001545,01.04.2025 03:50,u04636,телефон,доступ и пароли,1,a01,,,новое,0,
t003945,2025-03-17 05:01:00,u04571,почта,доступ и пароли,2,a02,2025-03-17 05:41:32,2025-03-17 06:19:41,решено,1,
t003392,2025-06-01 09:31:00,u08259,чат,доступ и пароли,1,a06,2025-06-01 09:37:55,2025-06-01 14:46:47,решено,0,
t003208,2025-01-22 12:25:00,u01236,почта,доступ и пароли,3,a01,2025-01-22 12:53:34,2025-01-21 11:33:39,решено,0,3
t000016,2025-04-21 01:08:00,u04297,чат,оплата и документы,2,a16,2025-04-21 01:19:27,2025-04-21 07:52:17,решено,0,
t002827,13.05.2025 12:53,u02834,телефон,техническая проблема,1,a11,2025-05-13 13:21:14,2025-05-13 18:43:08,решено,0,5
t005735,2025-02-05 19:50:00,u01403,чат,доступ и пароли,2,a11,2025-02-05 20:37:50,2025-02-05 21:53:26,решено,0,2
t002898,05.06.2025 09:19,u02722,чат,оплата и документы,2,a06,2025-06-05 09:25:24,2025-06-05 11:19:05,закрыто без ответа,0,
t005968,2025-05-22 03:23:00,u05557,чат,оплата и документы,2,a01,2025-05-22 03:33:11,2025-05-22 05:09:44,решено,1,
t005241,2025-01-03 01:03:00,u06907,чат,расписание и посещаемость,2,a05,2025-01-03 02:38:30,2025-01-03 06:25:51,решено,0,5
t004245,2025-05-04 20:03:00,u00303,форма,техническая проблема,2,a01,,,новое,0,
t003222,11.02.2025 10:13,u08643,чат,доступ и пароли,1,a13,2025-02-11 11:31:05,2025-02-11 13:11:16,решено,0,5
t004611,2025-01-02 03:54:00,u04563,чат,доступ и пароли,2,a02,2025-01-02 05:22:58,2025-01-02 06:52:17,решено,0,
t002354,2025-01-04 11:59:00,u07950,чат,доступ и пароли,1,a05,2025-01-04 12:09:11,2025-01-04 13:13:24,решено,0,
t000870,08.02.2025 09:39,u01777,телефон,оплата и документы,2,a11,2025-02-08 09:54:00,2025-02-08 12:52:27,решено,1,
t004374,2025-01-25 11:41:00,u01870,форма,расписание и посещаемость,2,a10,2025-01-25 11:50:18,2025-01-25 15:02:45,решено,1,5
t003071,2025-01-19 03:11:00,u04169,чат,техническая проблема,1,a05,2025-01-19 04:58:32,2025-01-19 16:37:55,решено,0,1
t000723,2025-05-20 08:45:00,u00697,почта,доступ и пароли,2,a17,2025-05-20 08:58:10,2025-05-20 10:38:12,решено,0,
t000806,2025-04-25 06:56:00,u03467,чат,техническая проблема,2,a01,2025-04-25 07:19:10,2025-04-25 14:36:00,решено,0,
t001111,2025-06-02 16:01:00,u06274,чат,техническая проблема,1,a12,2025-06-02 16:18:41,2025-06-02 23:31:37,решено,0,
t000076,15.06.2025 08:33,u02028,почта,оплата и документы,2,a01,2025-06-15 09:10:25,2025-06-15 13:02:56,решено,0,
t000552,03.01.2025 08:24,u03968,чат,доступ и пароли,2,a01,2025-01-03 08:47:45,2025-01-03 09:14:24,решено,0,
t004315,2025-03-17 08:17:00,u05977,телефон,доступ и пароли,2,a02,2025-03-17 08:43:25,2025-03-17 08:50:01,решено,0,
t003365,23.04.2025 04:53,u05855,почта,оплата и документы,1,a05,2025-04-23 05:07:25,2025-04-23 13:59:44,решено,0,
t001967,08.04.2025 02:57,u07834,телефон,техническая проблема,2,a07,2025-04-08 03:35:26,2025-04-08 12:34:37,решено,0,
t005588,01.02.2025 05:46,u03753,почта,техническая проблема,2,a07,2025-02-01 06:04:22,2025-02-01 08:53:00,решено,0,1
t005163,2025-06-08 11:25:00,u08862,телефон,техническая проблема,1,a16,2025-06-08 11:32:19,2025-06-09 01:41:56,решено,0,
t002611,2025-04-20 01:08:00,u04371,чат,прочее,1,a02,2025-04-20 01:17:05,2025-04-20 06:53:29,решено,0,
t005587,2025-02-24 03:04:00,u02443,чат,"",1,a06,2025-02-24 04:23:10,2025-02-24 04:54:38,решено,0,
t005229,2025-05-22 13:55:00,u08654,чат,техническая проблема,1,a12,2025-05-22 14:13:55,2025-05-22 17:57:04,решено,0,
t004806,2025-06-14 01:52:00,u00357,чат,расписание и посещаемость,1,a07,2025-06-14 02:43:23,2025-06-14 03:56:08,закрыто без ответа,1,
t003042,2025-06-20 06:39:00,u06340,чат,техническая проблема,3,a16,2025-06-20 06:46:41,2025-06-20 09:30:01,решено,1,
t005820,2025-04-26 13:51:00,u03500,чат,расписание и посещаемость,3,a18,2025-04-26 14:55:02,2025-04-26 16:12:08,решено,0,
t004306,22.01.2025 05:58,u07246,телефон,доступ и пароли,2,a05,2025-01-22 06:27:38,2025-01-22 06:56:35,решено,0,
t003828,2025-06-07 03:51:00,u03001,почта,NULL,2,a02,2025-06-07 04:09:46,2025-06-07 04:56:26,решено,0,
t005561,2025-01-18 04:50:00,u01200,чат,доступ и пароли,2,a11,2025-01-18 05:59:18,2025-01-18 06:50:50,решено,0,3
t001863,2025-01-24 04:37:00,u07023,чат,NULL,2,a06,2025-01-24 06:06:24,2025-01-24 08:03:46,решено,1,5
t002461,2025-03-13 02:25:00,u06120,чат,доступ и пароли,1,a02,2025-03-13 02:31:08,2025-03-13 04:09:22,решено,0,
t000408,2025-04-02 13:32:00,u00190,чат,"",1,a05,2025-04-02 14:01:53,2025-04-02 14:04:02,решено,0,
t004750,18.03.2025 05:21,u02268,чат,доступ и пароли,2,a01,2025-03-18 05:38:12,2025-03-18 06:46:59,решено,0,
t004030,2025-03-19 12:50:00,u07709,чат,доступ и пароли,2,a18,2025-03-19 13:55:47,,в работе,0,4
t000352,2025-04-04 14:05:00,u04718,чат,техническая проблема,2,a18,2025-04-04 14:12:02,,в работе,0,
t001752,2025-04-04 04:44:00,u02053,чат,расписание и посещаемость,2,a18,2025-04-04 05:12:00,2025-04-04 07:04:17,решено,0,
t003335,2025-01-21 01:00:00,u08031,чат,доступ и пароли,2,a12,2025-01-21 02:47:58,2025-01-21 10:47:38,решено,0,
t000906,10.01.2025 07:39,u07276,почта,NULL,2,a07,2025-01-10 09:04:41,2025-01-10 09:20:13,решено,0,
t000325,2025-03-22 10:55:00,u03837,чат,,1,a15,2025-03-22 11:02:04,2025-03-22 12:30:57,решено,0,
t000086,10.04.2025 13:55,u04509,телефон,оплата и документы,2,a12,2025-04-10 14:34:03,2025-04-10 21:03:02,решено,0,
t003811,21.02.2025 07:23,u06456,форма,доступ и пароли,2,a09,2025-02-21 07:35:40,2025-02-21 08:28:07,решено,0,4
t003756,2025-02-27 13:37:00,u02592,форма,доступ и пароли,2,a01,2025-02-27 14:50:06,2025-02-27 15:07:48,решено,0,5
t001012,23.06.2025 11:07,u03147,форма,оплата и документы,2,a08,2025-06-23 11:43:55,2025-06-23 14:05:59,решено,0,
t001978,2025-05-02 08:17:00,u04865,чат,оплата и документы,3,a16,2025-05-02 08:42:23,2025-05-02 14:07:57,решено,0,
t005236,2025-04-22 11:16:00,u01419,телефон,расписание и посещаемость,2,a09,2025-04-22 11:19:26,2025-04-21 11:35:52,решено,0,
t001775,2025-02-23 14:52:00,u07922,почта,доступ и пароли,2,a13,2025-02-23 15:10:57,2025-02-23 15:27:51,решено,1,5
t000898,2025-03-23 10:47:00,u05206,чат,доступ и пароли,2,a18,2025-03-23 11:11:47,2025-03-23 13:20:57,решено,0,
t004653,2025-05-05 05:50:00,u07375,чат,доступ и пароли,2,a12,2025-05-05 06:02:48,2025-05-05 06:19:34,решено,0,
t004167,2025-01-05 05:16:00,u01348,чат,оплата и документы,2,a03,2025-01-05 06:33:05,2025-01-05 09:57:10,решено,0,5
t001959,21.06.2025 05:33,u06204,телефон,техническая проблема,1,a18,2025-06-21 05:41:04,2025-06-21 11:24:14,решено,0,
t003140,2025-03-22 08:35:00,u04789,почта,доступ и пароли,1,a17,2025-03-22 08:56:31,2025-03-22 09:32:23,решено,0,
t003264,06.05.2025 01:24,u07409,почта,техническая проблема,2,a03,2025-05-06 01:27:43,2025-05-06 04:52:26,решено,1,
t002652,2025-02-20 16:32:00,u07559,форма,доступ и пароли,2,a01,2025-02-20 17:58:45,2025-02-20 18:28:45,решено,0,
t001848,18.02.2025 06:59,u03262,чат,доступ и пароли,2,a14,2025-02-18 07:07:28,2025-02-18 09:56:01,решено,0,
t002499,2025-05-13 11:05:00,u06183,почта,прочее,2,a17,2025-05-13 11:10:50,2025-05-13 15:49:25,решено,0,
t000829,2025-03-02 06:48:00,u04996,форма,техническая проблема,1,a08,2025-03-02 07:17:37,2025-03-02 19:20:36,решено,0,
t001846,2025-02-21 04:30:00,u03376,чат,техническая проблема,1,a04,2025-02-21 06:05:39,2025-02-21 08:19:01,решено,0,5
t000564,2025-06-06 04:30:00,u07361,телефон,оплата и документы,2,a05,2025-06-06 04:51:35,2025-06-06 07:36:05,решено,0,
t003114,2025-05-05 06:11:00,u05251,телефон,доступ и пароли,2,a05,2025-05-05 06:22:41,,в работе,0,
t003287,12.05.2025 13:52,u05940,почта,техническая проблема,2,a01,2025-05-12 14:13:39,,в работе,0,
